2342,宿州学院04专业组(化学)
2342,宿州学院05专业组(化学或生物)
2347,蚌埠学院01专业组(不限)
2348,池州学院02专业组(不限)
2349,皖南医学院01专业组(化学)
2349,皖南医学院02专业组(化学或生物)
2351,淮北师范大学05专业组(不限)
2351,淮北师范大学06专业组(不限)
2351,淮北师范大学07专业组(化学)
2351,淮北师范大学08专业组(化学或生物)
2356,铜陵学院02专业组(不限)
2361,安徽工业大学02专业组(不限)
2361,安徽工业大学03专业组(化学)
2361,安徽工业大学04专业组(化学或生物)
2362,淮南师范学院03专业组(不限)
2362,淮南师范学院04专业组(化学)
2381,黄山学院04专业组(思想政治或地理)
2381,黄山学院05专业组(思想政治或地理)
2381,黄山学院06专业组(思想政治和地理)
2383,合肥工业大学(宣城校区)02专业组(不限)
2383,合肥工业大学(宣城校区)03专业组(化学)
2383,合肥工业大学(宣城校区)04专业组(化学或生物)
2401,福州大学02专业组(不限)
2401,福州大学03专业组(化学)
2402,福建农林大学02专业组(不限)
2402,福建农林大学03专业组(不限)
2402,福建农林大学04专业组(化学或生物)
2402,福建农林大学05专业组(化学或生物)
2405,福建工程学院01专业组(不限)
2406,福建医科大学01专业组(不限)
2406,福建医科大学02专业组(化学)
2406,福建医科大学03专业组(化学或生物)
2407,福建中医药大学01专业组(不限)
2407,福建中医药大学02专业组(化学)
2407,福建中医药大学03专业组(化学或生物)
2408,龙岩学院01专业组(不限)
2409,闽江学院01专业组(不限)
2410,三明学院02专业组(不限)
2411,厦门大学04专业组(不限)
2411,厦门大学05专业组(不限)
2411,厦门大学06专业组(不限)（马来西亚分校）
2411,厦门大学07专业组(化学)
2411,厦门大学08专业组(化学或生物)
2411,厦门大学09专业组(化学或生物)（马来西亚分校）
2412,集美大学04专业组(不限)
2412,集美大学05专业组(不限)
2412,集美大学06专业组(化学)
2412,集美大学07专业组(化学或生物)
2412,集美大学08专业组(化学或地理)
2413,厦门理工学院02专业组(不限)
2421,莆田学院03专业组(不限)
2422,华侨大学04专业组(不限)
2437,武夷学院02专业组(不限)
2437,武夷学院03专业组(化学)
2437,武夷学院04专业组(化学或生物)
2443,泉州师范学院01专业组(不限)
2443,泉州师范学院02专业组(化学)
2443,泉州师范学院03专业组(化学或生物)
2443,泉州师范学院04专业组(地理)
2448,闽南师范大学01专业组(不限)
2448,闽南师范大学02专业组(化学或生物)
2501,江西财经大学02专业组(不限)
2502,华东交通大学03专业组(不限)
2502,华东交通大学04专业组(不限)
2502,华东交通大学05专业组(化学)
2504,江西中医药大学03专业组(不限)
2504,江西中医药大学04专业组(化学)
2504,江西中医药大学05专业组(化学或生物)
2505,南昌大学02专业组(不限)
2505,南昌大学03专业组(化学和生物)
2505,南昌大学04专业组(化学和生物)
2505,南昌大学05专业组(化学和生物)
2506,南昌航空大学02专业组(不限)
2506,南昌航空大学03专业组(化学)
2507,江西科技师范大学04专业组(不限)
2507,江西科技师范大学05专业组(化学)
2507,江西科技师范大学06专业组(化学或生物)
2508,江西农业大学04专业组(不限)
2508,江西农业大学05专业组(化学)
2508,江西农业大学06专业组(化学或生物)
2508,江西农业大学07专业组(化学或地理)
2510,江西师范大学06专业组(不限)
2510,江西师范大学07专业组(化学)
2510,江西师范大学08专业组(化学或生物)
2510,江西师范大学09专业组(化学或地理)
2510,江西师范大学10专业组(生物)
2511,南昌工程学院02专业组(不限)
2511,南昌工程学院03专业组(不限)
